eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B5ms,5.6315113557502627e-05,5.4804882246535274e-05,5.7793766139657236e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,FastVCG,5.6350339949131014e-05,5.486058692273218e-05,5.7800575500587e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,HoldBack,4.741041187662631e-05,4.617574271804188e-05,4.8658825778984466e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,SyncVCG,4.151943663600832e-05,4.03733477141941e-05,4.266485569649376e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B0.5ms,5.6448171357624236e-05,5.49712675169576e-05,5.7893150935415184e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B10ms,5.5996905919164416e-05,5.450234050804283e-05,5.7431584294536155e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B1ms,5.655702473595738e-05,5.505570037174039e-05,5.8036741410032846e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B2ms,5.6454537995159624e-05,5.496861666208133e-05,5.79716461955104e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B5ms,5.637630473356694e-05,5.490639263181947e-05,5.785514662740752e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,FastVCG,5.6411531125195324e-05,5.494271647650749e-05,5.7907868659240194e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,HoldBack,4.747160305269062e-05,4.623516918276437e-05,4.870768931810744e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,SyncVCG,4.158062781207263e-05,4.0414845189661717e-05,4.2720156265422705e-05,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,BatchVCG_B0.5ms,0.3973585735083215,0.38953382785071294,0.40509874378415767,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,BatchVCG_B10ms,0.011200443532742495,0.010545578136913394,0.01187912950193292,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,BatchVCG_B1ms,0.3167633431714387,0.309408556379389,0.3239318167514537,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,BatchVCG_B2ms,0.2016463973845289,0.19587781586240055,0.2074419683282683,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,BatchVCG_B5ms,0.06582573127109033,0.0631344117522402,0.06857243373222749,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,FastVCG,0.49786450875456356,0.48981813377517897,0.5058015113731339,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,HoldBack,-7.18852777268797e-05,-7.93414995991883e-05,-6.472919055599288e-05,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.25_per_s,SyncVCG,-7.18852777268797e-05,-7.930435786092953e-05,-6.466289995350824e-05,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B0.5ms,0.39721316662884687,0.38949445295215473,0.4049346076021858,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B10ms,0.01105503665326794,0.010391220440596597,0.011717169516309002,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B1ms,0.31661793629196416,0.3093800728809159,0.32368950365815896,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B2ms,0.20150099050505438,0.1957418333783891,0.20739372230602152,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B5ms,0.06568032439161578,0.06294493358419526,0.06843822957107204,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,FastVCG,0.49771910187508894,0.48986417205374605,0.5059296369892496,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,HoldBack,-0.00021729215720143506,-0.000235175805945676,-0.0002002914316866879,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,SyncVCG,-0.00021729215720143506,-0.00023480893056445406,-0.00020012373543063742,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B0.5ms,0.39687931204571225,0.3891397855749002,0.4046500514448803,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B10ms,0.01072118207013324,0.010051390187553888,0.01141687628149199,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B1ms,0.3162840817088295,0.30927996477021824,0.3235700347485575,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B2ms,0.20116713592191968,0.1953025819633651,0.20707354282959378,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B5ms,0.06534646980848108,0.06261159528103881,0.06806177920139703,5000
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,FastVCG,0.4973852472919543,0.4892446028323096,0.5052392536065677,5000
