eps_ms,topology,bidder_count,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,500,LIA_lambda0.5_per_s,1000,0.9943582198442393,0.9939012035950424,0.9948024473305891,1000,0.9866926045658372,0.9860734660145739,0.9872945191021255,1000,9.171123674605042e-05,9.126169479277451e-05,9.217150004114957e-05,1000,1195264.0014417,1195263.9944456758,1195264.0082329542,1000,1.2218589235178129e-49,1.2212794953322768e-49,1.2224231333727083e-49,1000,465.35,464.999,465.696025,1000
0.0,DSN-30,500,LIA_lambda1_per_s,1000,0.9935920175931096,0.9931199117973314,0.9940589827922056,1000,0.9851776078485281,0.9845281156197596,0.9858116326602968,1000,9.150510188192129e-05,9.104178972775117e-05,9.197809276520274e-05,1000,1195264.0012355652,1195263.9942718577,1195264.008066836,1000,1.2209174042518619e-49,1.2203222326599234e-49,1.2214944444083342e-49,1000,465.35,464.994975,465.7,1000
0.0,DSN-30,500,LIA_lambda2_per_s,1000,0.9918272501188912,0.9912586433898828,0.992383331107673,1000,0.9819828956497852,0.9812341375582616,0.9827051629281451,1000,9.135560330469161e-05,9.089320743805729e-05,9.181371591112111e-05,1000,1195264.0010860665,1195263.9941351195,1195264.0078997323,1000,1.2187485213818153e-49,1.218039517712337e-49,1.2194335205101197e-49,1000,465.35,465.004,465.70705,1000
0.0,DSN-30,500,SyncVCG,1000,0.9998738030446916,0.9998239580814691,0.9999166410646778,1000,0.9976982380467121,0.9975548058203337,0.997835569393132,1000,3.670412965584546e-05,3.62957164470572e-05,3.7122789918794296e-05,1000,1195264.0260510927,1195264.02126171,1195264.030648747,1000,1.228633149360286e-49,1.2284615335648495e-49,1.228795522843962e-49,1000,465.35,464.999,465.701,1000
0.0,DSN-30,1000,BatchVCG_B0.5ms,1000,0.5071709890701391,0.4896682880659631,0.5243879371711655,1000,0.0,0.0,0.0,1000,3.152658592443913e-05,3.132181227847468e-05,3.1738551153102886e-05,1000,3022.0902538122323,2832.624334203004,3219.256011648373,1000,391.0353700578527,375.91438235773876,405.9490431546492,1000,930.524,930.048,931.012,1000
0.0,DSN-30,1000,BatchVCG_B10ms,1000,0.5071709890701391,0.4893935621988764,0.524670779850342,1000,0.0005943435762298154,0.0,0.0016067630853181616,1000,3.144494607113302e-05,3.12407268822426e-05,3.1657924462342634e-05,1000,3031.590172172379,2839.8456588298286,3229.519391199821,1000,390.66406512240764,375.54542502959134,405.7076385803108,1000,930.524,930.043,930.997,1000
0.0,DSN-30,1000,BatchVCG_B1ms,1000,0.5071709890701391,0.48945155244429317,0.5246825597841094,1000,0.0,0.0,0.0,1000,3.124219609890133e-05,3.1040824978845194e-05,3.1445205881027505e-05,1000,3022.5899694224067,2827.9248683365836,3217.3184843722884,1000,391.01583170187314,376.1793220185161,406.04884784259303,1000,930.524,930.0399749999999,931.007025,1000
0.0,DSN-30,1000,BatchVCG_B2ms,1000,0.5071709890701391,0.4896491698306455,0.5249581896046203,1000,0.0,0.0,0.0,1000,3.149762551765889e-05,3.1075317788054237e-05,3.20523907081224e-05,1000,3023.5902248518255,2832.493264433597,3217.526695903257,1000,390.97672403623875,376.071921291036,406.00945829910626,1000,930.524,930.0359749999999,930.997,1000
0.0,DSN-30,1000,BatchVCG_B5ms,1000,0.5071709890701391,0.4895431132426804,0.5250769706159829,1000,0.0004180759328585308,0.0,0.0012542277985755923,1000,3.126601001713425e-05,3.1047620822209866e-05,3.1514179438818246e-05,1000,3026.589993236325,2837.927168712779,3225.2822486819377,1000,390.85945378864284,375.62827887189354,406.11697020767065,1000,930.524,930.0459500000001,931.00805,1000
0.0,DSN-30,1000,FastVCG,1000,0.5071709890701391,0.48977243986544516,0.5244495919138986,1000,0.0,0.0,0.0,1000,3.1752331764437256e-05,3.151379293994978e-05,3.20146870391909e-05,1000,3021.5904795580723,2830.563298439745,3214.4540585428344,1000,391.0549114017234,376.18457256289076,406.37526411337876,1000,930.524,930.0349749999999,931.011025,1000
